result,name,level,points,placed_fighter,fight_round
o,Schneider Mario **,**,8.50,Dörig Erich,5
+,Fiechter Stefan,Stefan,10.00,Dörig Erich,6
+,Grob Krischan (1999),(1999),10.00,Rieser Fabian,1
o,Nigg Lukas **,**,8.50,Rieser Fabian,2
-,Poltera Andrin (1999),(1999),8.75,Rieser Fabian,3
+,Schoch René (1999),(1999),10.00,Rieser Fabian,4
+,Rüegg Patrick (1999),(1999),10.00,Rieser Fabian,5
o,Ackermann Remo *,*,8.50,Rieser Fabian,6
o,Schlegel Reto (1997),(1997),8.75,Schmid Patrick (1997),1
o,Brühlmann Martin,Martin,8.75,Schmid Patrick (1997),2
+,Pallaoro Luca (1997),(1997),10.00,Schmid Patrick (1997),3
o,Nigg Lukas **,**,8.50,Schmid Patrick (1997),4
+,Straub Paul,Paul,9.75,Schmid Patrick (1997),5
+,Gerber Marcel,Marcel,10.00,Schmid Patrick (1997),6
-,Schmucki Ivo,Ivo,8.75,Kunz Daniel,1
o,Alder Armin,Armin,8.75,Kunz Daniel,2
+,Gerber Marcel,Marcel,10.00,Kunz Daniel,3
+,Blaser Gian (1998),(1998),9.75,Kunz Daniel,4
+,Hengartner Ivo,Ivo,9.75,Kunz Daniel,5
o,Burkhalter Stefan ***,***,8.50,Kunz Daniel,6
-,Brühlmann Martin,Martin,8.75,Huber Pascal *,1
+,Krähenbühl Lukas,Lukas,10.00,Huber Pascal *,2
o,Schneider Domenic **,**,8.50,Huber Pascal *,3
+,Fäh Tobias,Tobias,10.00,Huber Pascal *,4
o,Notz Beni ***,***,8.50,Huber Pascal *,5
+,Junker Nik,Nik,9.75,Huber Pascal *,6
o,Oertle Daniel,Daniel,8.75,Aerne Christian,1
+,Schwyn Adrian,Adrian,10.00,Aerne Christian,2
o,Vogel Beat *,*,8.50,Aerne Christian,3
+,Schudel Simon,Simon,9.75,Aerne Christian,4
-,Bernold Beat *,*,8.75,Aerne Christian,5
+,Fässler Patrick,Patrick,9.75,Aerne Christian,6
+,Arztmann Beda,Beda,10.00,Inauen Franz *,1
+,Hobi Ignaz,Ignaz,10.00,Inauen Franz *,2
+,Steiner Michael **,**,9.75,Inauen Franz *,3
o,Burkhalter Stefan ***,***,8.75,Inauen Franz *,4
o,Krähenbühl Tobias **,**,8.50,Inauen Franz *,5
o,Koller Martin *,*,8.50,Inauen Franz *,6
,06.01.2022 16:58,16:58,Seite 2/,Inauen Franz *,7
o,Koller Martin *,*,8.50,Kammermann Thomas *,1
+,Blaser Gian (1998),(1998),9.75,Kammermann Thomas *,2
o,Notz Beni ***,***,8.50,Kammermann Thomas *,3
+,Wolfer Lukas,Lukas,9.75,Kammermann Thomas *,4
-,Oettli Marco (1997),(1997),8.75,Kammermann Thomas *,5
+,Wild Thomas,Thomas,10.00,Kammermann Thomas *,6
+,Dudli Gallus,Gallus,9.75,Bickel Roman (1998),1
o,Krähenbühl Tobias **,**,8.50,Bickel Roman (1998),2
+,Pﬁﬀner Ivo,Ivo,10.00,Bickel Roman (1998),3
o,Koller Martin *,*,8.50,Bickel Roman (1998),4
+,Knup Stephan,Stephan,9.75,Bickel Roman (1998),5
-,Streuli Martin *,*,8.75,Bickel Roman (1998),6
+,Furrer Matthias,Matthias,10.00,Koch Thomas (1997),1
+,Blaser Niklas (1997),(1997),9.75,Koch Thomas (1997),2
o,Bühler Ernst **,**,8.50,Koch Thomas (1997),3
o,Schneider Domenic **,**,8.50,Koch Thomas (1997),4
o,Stahel Felix *,*,8.75,Koch Thomas (1997),5
+,Schlumpf Dominik,Dominik,9.75,Koch Thomas (1997),6
+,Stahel Felix *,*,9.75,Oettli Marco (1997),1
-,Danner Daniel,Daniel,9.00,Oettli Marco (1997),2
+,Schiess Christian,Christian,9.75,Oettli Marco (1997),3
-,Leuppi Karim,Karim,9.00,Oettli Marco (1997),4
-,Kammermann Thomas *,*,9.00,Oettli Marco (1997),5
o,Notz Armin *,*,8.75,Oettli Marco (1997),6
+,Bürgler Patrick,Patrick,10.00,Wolfer Lukas,1
o,Bernold Beat *,*,8.50,Wolfer Lukas,2
+,von Allmen Michael,Michael,9.75,Wolfer Lukas,3
o,Kammermann Thomas *,*,8.50,Wolfer Lukas,4
o,Hari Michi,Michi,8.50,Wolfer Lukas,5
+,Arnold Christian,Christian,9.75,Wolfer Lukas,6
o,Notz Armin *,*,8.50,Ritzmann Bernhard,1
+,Italiano Lorenzo (1998),(1998),9.75,Ritzmann Bernhard,2
o,Ammann Rico,Rico,8.50,Ritzmann Bernhard,3
+,Schmucki Ivo,Ivo,9.75,Ritzmann Bernhard,4
+,Odermatt Martin *,*,9.75,Ritzmann Bernhard,5
o,Fejzaj Naim *,*,8.50,Ritzmann Bernhard,6
-,Fäh Tobias,Tobias,8.75,Bernold Beat *,1
+,Wolfer Lukas,Lukas,9.75,Bernold Beat *,2
+,Fuster Sepp (1997),(1997),10.00,Bernold Beat *,3
o,Brühlmann Martin,Martin,8.50,Bernold Beat *,4
-,Aerne Christian,Christian,8.75,Bernold Beat *,5
-,Schwyn Adrian,Adrian,8.75,Bernold Beat *,6
-,Keller Manuel,Manuel,8.75,Odermatt Martin *,1
+,Ammann Rico,Rico,10.00,Odermatt Martin *,2
o,Krähenbühl Tobias **,**,8.50,Odermatt Martin *,3
-,Oertle Daniel,Daniel,8.75,Odermatt Martin *,4
o,Ritzmann Bernhard,Bernhard,8.50,Odermatt Martin *,5
+,Schiess Christian,Christian,10.00,Odermatt Martin *,6
+,von Allmen Michael,Michael,10.00,Blaser Niklas (1997),1
o,Koch Thomas (1997),(1997),8.75,Blaser Niklas (1997),2
o,Korrodi Paul *,*,8.75,Blaser Niklas (1997),3
o,Ott Dominik,Dominik,8.50,Blaser Niklas (1997),4
+,Reichmuth Beat (1997),(1997),10.00,Blaser Niklas (1997),5
o,Knöpfel Markus,Markus,8.50,Blaser Niklas (1997),6
-,Alder Armin,Armin,8.75,Hari Michi,1
o,Schudel Simon,Simon,8.50,Hari Michi,2
+,Tremp Remo (1999),(1999),9.75,Hari Michi,3
+,Bürki Patrik (1999),(1999),10.00,Hari Michi,4
+,Wolfer Lukas,Lukas,9.75,Hari Michi,5
o,Zbinden Marc *,*,8.50,Hari Michi,6
+,Gysel Hansruedi,Hansruedi,9.75,Pﬁﬀner Ivo,1
o,Zbinden Marc *,*,8.50,Pﬁﬀner Ivo,2
o,Bickel Roman (1998),(1998),8.50,Pﬁﬀner Ivo,3
+,Bosshard Dario (1999),(1999),10.00,Pﬁﬀner Ivo,4
+,Fröhli Lukas (1999),(1999),10.00,Pﬁﬀner Ivo,5
o,Dumelin David *,*,8.50,Pﬁﬀner Ivo,6
+,Stüble Lukas (1998),(1998),9.75,Keller Lukas,1
o,Baumann Rico *,*,8.50,Keller Lukas,2
+,Bosshard Dario (1999),(1999),10.00,Keller Lukas,3
+,Rütsche Stefan *,*,10.00,Keller Lukas,4
o,Straub Robin,Robin,8.50,Keller Lukas,5
o,Notz Hans *,*,8.50,Keller Lukas,6
o,Schneider Mario **,**,8.75,Gwerder Andreas **,1
+,Olbrecht Kevin (1997),(1997),10.00,Gwerder Andreas **,2
o,Akeret Benno,Benno,8.50,Gwerder Andreas **,3
-,Alder Armin,Armin,9.00,Gwerder Andreas **,4
+,Zingg Christoph,Christoph,10.00,Gwerder Andreas **,5
-,Vogel Beat *,*,9.00,Gwerder Andreas **,6
o,Bühler Ernst **,**,8.50,Nigg Lukas **,1
+,Rieser Fabian,Fabian,9.75,Nigg Lukas **,2
o,Burkhalter Stefan ***,***,8.50,Nigg Lukas **,3
+,Schmid Patrick (1997),(1997),9.75,Nigg Lukas **,4
+,Schwyn Adrian,Adrian,10.00,Nigg Lukas **,5
o,Schweizer Christof *,*,8.50,Nigg Lukas **,6
+,Bosshard Dario (1999),(1999),10.00,Wolfender Roman,1
o,Korrodi Paul *,*,8.50,Wolfender Roman,2
-,Olbrecht Kevin (1997),(1997),8.75,Wolfender Roman,3
o,Schwyn Adrian,Adrian,8.75,Wolfender Roman,4
+,Raymann David,David,10.00,Wolfender Roman,5
o,Alder Armin,Armin,8.75,Wolfender Roman,6
+,Fässler Patrick,Patrick,10.00,Streuli Martin *,1
+,Poltera Andrin (1999),(1999),10.00,Streuli Martin *,2
o,Schnurrenberger Roman **,**,8.50,Streuli Martin *,3
o,Fässler Andreas **,**,8.50,Streuli Martin *,4
-,Junker Nik,Nik,8.75,Streuli Martin *,5
-,Bickel Roman (1998),(1998),8.75,Streuli Martin *,6
o,Pﬁﬀner Ivo,Ivo,8.50,Gysel Hansruedi,1
+,Keller Dominic,Dominic,9.75,Gysel Hansruedi,2
o,Krähenbühl Lukas,Lukas,8.50,Gysel Hansruedi,3
-,Raymann David,David,9.00,Gysel Hansruedi,4
-,Schlumpf Dominik,Dominik,9.00,Gysel Hansruedi,5
+,Fuster Sepp (1997),(1997),9.75,Gysel Hansruedi,6
+,Bürki Patrik (1999),(1999),9.75,Danner Daniel,1
-,Oettli Marco (1997),(1997),9.00,Danner Daniel,2
o,Notz Hans *,*,8.50,Danner Daniel,3
-,Hobi Ignaz,Ignaz,8.75,Danner Daniel,4
o,Fässler Patrick,Patrick,8.50,Danner Daniel,5
+,Schoch René (1999),(1999),9.75,Danner Daniel,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Danner Daniel,7
o,Ackermann Remo *,*,8.50,Brand Andreas *,1
-,Schlumpf Dominik,Dominik,8.75,Brand Andreas *,2
+,Schmucki Ivo,Ivo,9.75,Brand Andreas *,3
+,Fröhli Lukas (1999),(1999),9.75,Brand Andreas *,4
o,Zwyssig Raphael ***,***,8.50,Brand Andreas *,5
+,Rüegg Patrick (1999),(1999),10.00,Brand Andreas *,6
+,Götti Samuel (1998),(1998),9.75,Peter Simon (1997),1
o,Arztmann Beda,Beda,8.50,Peter Simon (1997),2
o,Hersche Martin **,**,8.50,Peter Simon (1997),3
+,Schild Matthias (1999),(1999),10.00,Peter Simon (1997),4
o,Braun Mathias,Mathias,8.50,Peter Simon (1997),5
+,Egli Patrick,Patrick,10.00,Peter Simon (1997),6
o,Hersche Martin **,**,8.50,Bernold Edi **,1
+,Fröhli Lukas (1999),(1999),10.00,Bernold Edi **,2
o,Straub Robin,Robin,8.75,Bernold Edi **,3
o,Krähenbühl Lukas,Lukas,8.50,Bernold Edi **,4
+,Kleinberger Alex,Alex,9.75,Bernold Edi **,5
+,Wey Nicola *,*,9.75,Bernold Edi **,6
+,Nägeli Roman *,*,9.75,Vogel Beat *,1
o,Zwyssig Raphael ***,***,8.50,Vogel Beat *,2
+,Aerne Christian,Christian,9.75,Vogel Beat *,3
+,Fiechter Stefan,Stefan,9.75,Vogel Beat *,4
o,Brühlmann Martin,Martin,8.50,Vogel Beat *,5
-,Gwerder Andreas **,**,8.75,Vogel Beat *,6
+,Italiano Lorenzo (1998),(1998),10.00,Fröhli Lukas (1999),1
o,Bernold Edi **,**,8.50,Fröhli Lukas (1999),2
+,Schoch René (1999),(1999),9.75,Fröhli Lukas (1999),3
