result,name,level,points,placed_fighter,fight_round
+,Kathriner Andreas,Andreas,9.75,Kempf Damian,5
o,Schöpfer Marco,Marco,8.50,Kempf Damian,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Kempf Damian,7
+,Huser Christian,Christian,9.75,Hurschler Tobias,1
+,Zberg Peter (2004),(2004),9.75,Hurschler Tobias,2
o,Nötzli Reto ***,***,8.50,Hurschler Tobias,3
+,Gwerder Andreas *,*,10.00,Hurschler Tobias,4
o,Fankhauser Reto **,**,8.50,Hurschler Tobias,5
-,Styger Alex,Alex,9.00,Hurschler Tobias,6
-,Grab Florian,Florian,8.75,Ming Hannes,1
+,Huser Christian,Christian,10.00,Ming Hannes,2
o,Elsener Marcel *,*,8.50,Ming Hannes,3
+,Herger Simon,Simon,9.75,Ming Hannes,4
o,Bättig Martin *,*,8.50,Ming Hannes,5
+,von Flüe Silvan (2004),(2004),10.00,Ming Hannes,6
o,Huber Alex *,*,8.50,Waser Adrian *,1
-,Arnold Severin *,*,8.75,Waser Adrian *,2
o,Kempf Damian,Damian,8.50,Waser Adrian *,3
+,Lagler Reto,Reto,10.00,Waser Adrian *,4
+,Kryenbühl Mauro (2005),(2005),10.00,Waser Adrian *,5
+,Püntener Luca (2005),(2005),9.75,Waser Adrian *,6
+,Röthlin Pascal *,*,10.00,Bättig Martin *,1
o,Rohrer Ueli **,**,8.50,Bättig Martin *,2
+,Steiner Severin,Severin,10.00,Bättig Martin *,3
o,Arnold Stefan **,**,8.50,Bättig Martin *,4
+,Ming Hannes,Hannes,9.75,Bättig Martin *,5
o,Bernhard Lukas **,**,8.75,Bättig Martin *,6
-,Lussi Marco **,**,8.75,Scherrer Fabian *,1
-,Elsener Marcel *,*,9.00,Scherrer Fabian *,2
+,Ettlin Michael,Michael,10.00,Scherrer Fabian *,3
-,Steiner Severin,Severin,9.00,Scherrer Fabian *,4
+,Zimmermann Raﬀael,Raﬀael,10.00,Scherrer Fabian *,5
